,ticker,date,title,provider,neg,neu,pos,compound
2389,TSLA,2018-06-14,Top Analyst Reports For Phillip Morris  Tesla   Simon Property Group,Zacks Investment Research,0.0,0.833,0.167,0.2023
2390,TSLA,2018-06-14,iFOREX Daily Analysis   June 14 2018,iFOREX,0.0,1.0,0.0,0.0
2391,TSLA,2018-06-14,Northvolt cuts cost estimate for European battery plant as seeks investors,Reuters,0.18,0.82,0.0,-0.296
2392,TSLA,2018-06-14,Norwegian wealth fund backed Sorrell s farewell pay at WPP AGM,Reuters,0.11,0.551,0.339,0.4404
2393,TSLA,2018-06-14,Musk s Boring Company wins bid to build high speed system in Chicago,Reuters,0.144,0.625,0.231,0.34
2394,TSLA,2018-06-15,Tesla Butterfly Update,Zacks Investment Research,0.0,1.0,0.0,0.0
2395,TSLA,2018-06-15,Tesla Butterfly   Friday Afternoon Update,Zacks Investment Research,0.0,1.0,0.0,0.0
2396,TSLA,2018-06-15,iFOREX Daily Analysis   June 15 2018,iFOREX,0.0,1.0,0.0,0.0
2397,TSLA,2018-06-18,Company News For Jun 19  2018,Zacks Investment Research,0.0,1.0,0.0,0.0
2398,TSLA,2018-06-18,Tesla s Back In Vogue  Here s The Target,Gareth Soloway,0.0,1.0,0.0,0.0
2399,TSLA,2018-06-18,CEO Musk emails staff alleging employee  sabotage ,Reuters,0.362,0.638,0.0,-0.5267
2400,TSLA,2018-06-18,Can The Rally In Tesla  TSLA  Shares Continue ,Zacks Investment Research,0.0,0.761,0.239,0.296
2401,TSLA,2018-06-18,U S  regulator to send observer for Tesla probe of Model S fire,Reuters,0.211,0.789,0.0,-0.34
2402,TSLA,2018-06-19,China Has a Nuclear Option in the Trade War,Bloomberg,0.358,0.642,0.0,-0.5994
2403,TSLA,2018-06-19,Tesla Could Hit  390,Gregor Horvat,0.0,1.0,0.0,0.0
2404,TSLA,2018-06-19,iFOREX Daily Analysis   June 19 2018,iFOREX,0.0,1.0,0.0,0.0
2405,TSLA,2018-06-19,UPS to spend  130 million on new natural gas vehicles  fueling stations,Reuters,0.0,0.815,0.185,0.3612
2406,TSLA,2018-06-19,How Does The Recent Rally Affect Tesla s Capital Position ,Zacks Investment Research,0.0,1.0,0.0,0.0
2407,TSLA,2018-06-20,Stocks   U S  Futures Attempt Recovery as Trade Tensions Lull,Investing.com,0.278,0.722,0.0,-0.4019
2408,TSLA,2018-06-20,Tesla s Musk says Germany a front runner for Europe Gigafactory,Reuters,0.0,1.0,0.0,0.0
2409,TSLA,2018-06-20,Tesla accuses former employee of hacking and transferring data,Reuters,0.231,0.769,0.0,-0.34
2410,TSLA,2018-06-21,Exclusive  Tesla to close a dozen solar facilities in nine states   documents,Reuters,0.0,0.87,0.13,0.128
2411,TSLA,2018-06-21,Why Tesla Shorts Are Doomed,Zacks Investment Research,0.512,0.488,0.0,-0.6369
2412,TSLA,2018-06-22,Tesla recycling machine catches fire at Fremont  California campus,Reuters,0.231,0.769,0.0,-0.34
2413,TSLA,2018-06-25,Weekend Report  State Of The Markets  Gameplan ,Plunger (Burt Coons),0.0,1.0,0.0,0.0
2414,TSLA,2018-06-26,Day Ahead  Top 3 Things to Watch ,Investing.com,0.0,0.735,0.265,0.2023
2415,TSLA,2018-06-26,Battery in fatal Florida Tesla crash reignited twice  NTSB report,Reuters,0.437,0.563,0.0,-0.7351
2416,TSLA,2018-06-27,Elon Musk just revealed new details about Tesla s upcoming pickup truck,Business Insider,0.0,1.0,0.0,0.0
2417,TSLA,2018-06-27,Volvo  FedEx test truck  platooning  on public U S  road,Reuters,0.0,1.0,0.0,0.0
2418,TSLA,2018-06-28,Tesla lagging on Model 3 production  workers say,Reuters,0.259,0.741,0.0,-0.2732
2419,TSLA,2018-06-28,Panasonic flags battery cell shortages as Tesla Model 3 output picks up,Reuters,0.138,0.862,0.0,-0.1531
2420,TSLA,2018-06-28,Tesla bulls bullish on production,Seeking Alpha,0.0,1.0,0.0,0.0
2421,TSLA,2018-06-28,Stocks  Wall Street Mixed After Disappointing Economic Data,Investing.com,0.314,0.686,0.0,-0.4939
2422,TSLA,2018-06-28,Nvidia  NVDA  And Tesla  TSLA  Are Aggressive Growth Stocks ,Zacks Investment Research,0.143,0.625,0.232,0.25
2423,TSLA,2018-06-29,Tesla Demands Extra  2 500 From Reservation Holders  No Delivery Date Promised,Mike (Mish) Shedlock,0.161,0.657,0.182,0.0772
2424,TSLA,2018-06-29,CATL to build electric car battery cell factory in Thuringia  sources,Reuters,0.0,1.0,0.0,0.0
2425,TSLA,2018-07-01,Exclusive  Tesla hits Model 3 manufacturing milestone  hours after deadline   factory sources,Reuters,0.0,0.87,0.13,0.128
2426,TSLA,2018-07-02,Panasonic to consider more investment in Tesla s Gigafactory if asked  executive,Reuters,0.0,1.0,0.0,0.0
2427,TSLA,2018-07-02,Tesla s all nighter to hit production goal fails to convince Wall Street,Reuters,0.189,0.676,0.135,-0.2023
2428,TSLA,2018-07-02,Tesla engineering head Doug Field steps down,Reuters,0.0,1.0,0.0,0.0
2429,TSLA,2018-07-02,Nissan scraps potential  1 billion sale of battery unit to China s GSR,Reuters,0.0,1.0,0.0,0.0
2430,TSLA,2018-07-02,Day Ahead  Top 3 things to watch ,Investing.com,0.0,0.735,0.265,0.2023
2431,TSLA,2018-07-02,Tesla Inc Pulls Back After Hitting Resistance Near 357,JFD Team,0.0,1.0,0.0,0.0
2432,TSLA,2018-07-02,Tesla spikes after hitting Model 3 production goal hours after self imposed deadline,Business Insider,0.106,0.894,0.0,-0.0772
2433,TSLA,2018-07-02,An Overview Of The Key Events Of The Upcoming Week,Dmitry Karlov Jarsky,0.0,1.0,0.0,0.0
2434,TSLA,2018-07-02,Stocks   Tesla  Dell Jump in Pre Market  Walgreens  Netflix Decline,Investing.com,0.0,1.0,0.0,0.0
2435,TSLA,2018-07-02,Stocks   U S  Futures Point to Triple Digit Decline in Dow Amid Trade War Worries,Investing.com,0.379,0.621,0.0,-0.7717
2436,TSLA,2018-07-02,BMW  Ford and Tesla Brace for  Nightmare  Tariff Whiplash,Bloomberg,0.0,1.0,0.0,0.0
2437,TSLA,2018-07-02,Stocks   Dow Falls Triple Digits as Trade Jitters Return to Center Stage,Investing.com,0.0,1.0,0.0,0.0
2438,TSLA,2018-07-03,Shouting CEO  changing rules  inside Tesla s Model 3 building sprint,Reuters,0.0,1.0,0.0,0.0
2439,TSLA,2018-07-03,Tesla shares skid further on concern over Model 3  report on brake test,Reuters,0.0,0.833,0.167,0.296
2440,TSLA,2018-07-03,Stocks   U S  Futures Increase Despite Trade Tensions,Investing.com,0.0,0.467,0.533,0.5511
2441,TSLA,2018-07-04,S P 500  Index Support Zones In Play For Bigger Upside Move,Chris Vermeulen,0.0,0.611,0.389,0.6249
2442,TSLA,2018-07-04,iFOREX Daily Analysis   July 04 2018,iFOREX,0.0,1.0,0.0,0.0
2443,TSLA,2018-07-05,Bearish Wall Street Chorus Sounds Off On Tesla  ,Investing.com,0.0,1.0,0.0,0.0
2444,TSLA,2018-07-05,California agency opens third probe into Tesla s Fremont factory,Reuters,0.0,1.0,0.0,0.0
2445,TSLA,2018-07-06,Top 5 Things That Moved Markets This Past Week,Investing.com,0.0,0.795,0.205,0.2023
2446,TSLA,2018-07-06,BMW and Mercedes SUVs to Roam Free If U S  EU Tariffs Drop to 0 ,Bloomberg,0.136,0.649,0.214,0.296
2447,TSLA,2018-07-06,Model 3  Time To Short Tesla ,Mike (Mish) Shedlock,0.0,1.0,0.0,0.0
2448,TSLA,2018-07-08,Why Wall Street Isn t Buying Tesla s 5 000 Car Week  Milestone ,Estimize,0.0,1.0,0.0,0.0
2449,TSLA,2018-07-09,German carmakers left reliant on others for battery cells,Reuters,0.0,0.842,0.158,0.128
2450,TSLA,2018-07-09,Procter   Gamble Falls in Pre Market  Starbucks  Tesla  PayPal Gain,Investing.com,0.0,0.726,0.274,0.5267
2451,TSLA,2018-07-09,Norway denies holding up Tesla move to improve service,Reuters,0.22,0.551,0.228,0.0258
2452,TSLA,2018-07-09,Crude Oil Could Be Setting Up For A Big Downside Move,Chris Vermeulen,0.416,0.584,0.0,-0.6908
2453,TSLA,2018-07-10,Tesla moves first to hike prices in China as trade war hits car makers,Reuters,0.231,0.769,0.0,-0.5994
2454,TSLA,2018-07-10,Tesla goes big in China with Shanghai plant,Reuters,0.0,1.0,0.0,0.0
2455,TSLA,2018-07-10,Analog Devices to partner with Baidu on autonomous driving project,Reuters,0.0,1.0,0.0,0.0
2456,TSLA,2018-07-10,China June producer inflation hits six month high  limited tariff impact so far,Reuters,0.137,0.863,0.0,-0.2263
2457,TSLA,2018-07-10,Stocks   U S  Futures Inch Forward as Earnings Season Kicks Off,Investing.com,0.0,1.0,0.0,0.0
2458,TSLA,2018-07-10,Tesla sets up shop in Shanghai,Seeking Alpha,0.0,1.0,0.0,0.0
2459,TSLA,2018-07-10,BMW to join board of Baidu s autonomous driving platform Apollo,Reuters,0.0,0.804,0.196,0.296
2460,TSLA,2018-07-11,Stocks   Comcast  Google  Tesla  WD 40 Fall in Pre Market,Investing.com,0.0,0.67,0.33,0.6633
2461,TSLA,2018-07-11,Shanghai swings into action for Tesla,Seeking Alpha,0.0,1.0,0.0,0.0
2462,TSLA,2018-07-11,China s vehicle sales rise 4 8 percent in June  sustaining upswing,Reuters,0.0,1.0,0.0,0.0
2463,TSLA,2018-07-11,After Tesla deal  Shanghai to speed up cancellation of foreign ownership limits,Reuters,0.0,1.0,0.0,0.0
2464,TSLA,2018-07-11,Tesla Production Heads To China  Bull And Bear Case Explained,Mike (Mish) Shedlock,0.0,1.0,0.0,0.0
2465,TSLA,2018-07-11,Stocks  Wall Street Slumps amid Another Round of U S  China Tariffs,Investing.com,0.0,1.0,0.0,0.0
2466,TSLA,2018-07-12,Tesla hits 200 000 cars  meaning lower tax credit for buyers,Reuters,0.159,0.652,0.188,0.1027
2467,TSLA,2018-07-12,As Trump amps up trade war  China plays nice with foreign investors,Reuters,0.22,0.508,0.271,-0.0258
2468,TSLA,2018-07-12,Panasonic plans to halve cobalt content of car batteries in two three years,Reuters,0.0,1.0,0.0,0.0
2469,TSLA,2018-07-13,Exclusive  Jeff Bezos plans to charge at least  200 000 for space rides   sources,Reuters,0.0,0.897,0.103,0.128
2470,TSLA,2018-07-15,Weighing The Week Ahead  Anything Goes ,Jeff Miller,0.0,1.0,0.0,0.0
2471,TSLA,2018-07-16,Tesla  3  after peculiar Musk twists,Seeking Alpha,0.0,0.714,0.286,0.1531
2472,TSLA,2018-07-17,Tesla shares fall after CEO Musk abuses British caver,Reuters,0.281,0.547,0.172,-0.34
2473,TSLA,2018-07-17,Tesla Model 3 is most profitable electric car  consultant,Reuters,0.0,0.687,0.313,0.4927
2474,TSLA,2018-07-17,Stocks   Netflix Tanks in Pre market  Goldman Higher after Earnings,Investing.com,0.0,1.0,0.0,0.0
2475,TSLA,2018-07-17,British caver says he approached by U S   British lawyers over Musk s comments,Reuters,0.0,1.0,0.0,0.0
2476,TSLA,2018-07-17,Japan s Hino Motors adds AI to hybrid trucks as rivals go all electric,Reuters,0.0,1.0,0.0,0.0
2477,TSLA,2018-07-18,Tesla s Musk apologizes for comments on British caver,Reuters,0.0,0.737,0.263,0.3612
2478,TSLA,2018-07-18,Stocks    U S  Futures Flat Ahead of Earnings,Investing.com,0.0,1.0,0.0,0.0
2479,TSLA,2018-07-18,Germany forces 1 050 Tesla owners to forgo electric car bonus,Reuters,0.0,0.72,0.28,0.5423
2480,TSLA,2018-07-18,Longer Term Charts Show Incredible Potential,Chris Vermeulen,0.0,1.0,0.0,0.0
2481,TSLA,2018-07-19,Tesla says Model 3 refunds not outpacing deposits,Reuters,0.0,1.0,0.0,0.0
2482,TSLA,2018-07-19,Exclusive  Tesla s battery maker suspends cobalt supplier amid sanctions concern,Reuters,0.0,0.857,0.143,0.128
2483,TSLA,2018-07-20,Luxembourg police deploy Tesla cars to help nab criminals,Reuters,0.276,0.522,0.201,-0.25
2484,TSLA,2018-07-20,GM  Ford rated Outperform by JPM s Brinkman  Tesla at Underweight,Seeking Alpha,0.0,1.0,0.0,0.0
2485,TSLA,2018-07-22,The Latest Tesla Upgrade,Tim Knight,0.0,1.0,0.0,0.0
2486,TSLA,2018-07-23,Stocks  Wall Street Opens Lower as Technology Stocks Fall ,Investing.com,0.216,0.784,0.0,-0.296
2487,TSLA,2018-07-23,U S  to propose revoking California authority to set auto emissions rules  source,Reuters,0.0,0.885,0.115,0.0772
2488,TSLA,2018-07-23,Further FAANG Disappointments Could Be Detrimental  Taking Stock,Bloomberg,0.3,0.7,0.0,-0.4588
2489,TSLA,2018-07-23,Stocks   Tesla  Fiat  Halliburton Sink in Pre market  Hasbro Soars,Investing.com,0.0,1.0,0.0,0.0
2490,TSLA,2018-07-23,Tesla says supplier discount request was for ongoing projects,Reuters,0.0,1.0,0.0,0.0
2491,TSLA,2018-07-23,S P 500 index rises as climbing yields boost financial sector stocks,Reuters,0.0,0.769,0.231,0.4019
2492,TSLA,2018-07-24,iFOREX Daily Analysis   July 24 2018,iFOREX,0.0,1.0,0.0,0.0
2493,TSLA,2018-07-24,Tesla loses top sales exec ahead of second quarter earnings,Business Insider,0.19,0.661,0.149,-0.128
2494,TSLA,2018-07-24,Cost to insure Tesla s debt rises on growing default fears,Reuters,0.379,0.5,0.121,-0.5574
2495,TSLA,2018-07-26,Share Count Confusion  Dilution  Employee Options And Multiple Share Classes   ,Aswath Damodaran,0.162,0.515,0.324,0.296
2496,TSLA,2018-07-26,Toyota plans to expand production  shrink cost of hydrogen fuel cell vehicles,Reuters,0.0,0.827,0.173,0.3182
2497,TSLA,2018-07-26,Stocks  Facebook Pulls Nasdaq Down After Opening Bell,Investing.com,0.0,1.0,0.0,0.0
2498,TSLA,2018-07-27,Interactive Brokers increases margin requirement for Tesla,Reuters,0.0,1.0,0.0,0.0
2499,TSLA,2018-07-29,Facebook Face Plants And Rats Keep Jumping Ship ,Capitalist Exploits,0.0,1.0,0.0,0.0
2500,TSLA,2018-07-30,Robot hand learns real world moves in virtual training,Reuters,0.0,0.714,0.286,0.4939
2501,TSLA,2018-07-30,Uber to stop developing self driving trucks,Reuters,0.292,0.708,0.0,-0.3566
2502,TSLA,2018-07-30,Tesla explores building Gigafactory in Europe  Wall Street Journal,Reuters,0.0,1.0,0.0,0.0
2503,TSLA,2018-07-31,Questions I d Ask If I Owned Tesla Stock,Vitaliy Katsenelson,0.0,1.0,0.0,0.0
2504,TSLA,2018-07-31,Panasonic expects Tesla battery biz to contribute to profit as early as October,Reuters,0.0,0.805,0.195,0.4404
2505,TSLA,2018-07-31,UPS partners with LA based startup to develop electric delivery truck,Reuters,0.0,1.0,0.0,0.0
2506,TSLA,2018-08-01,Day Ahead  Top 3 Things to Watch,Investing.com,0.0,0.735,0.265,0.2023
2507,TSLA,2018-08-01,Auto suppliers retool to chase electric vehicle bonanza,Reuters,0.0,1.0,0.0,0.0
2508,TSLA,2018-08-01,Tesla plans to raise funds for its China factory  Bloomberg,Reuters,0.0,1.0,0.0,0.0
2509,TSLA,2018-08-01,Tesla second quarter report could be an  850 million boon or bane for short sellers,Reuters,0.0,1.0,0.0,0.0
2510,TSLA,2018-08-01,Tesla flags promise of profit as Model 3 production steadies,Reuters,0.0,0.574,0.426,0.6369
2511,TSLA,2018-08-01,EPA head wants car industry  states to compromise on emissions,Reuters,0.0,1.0,0.0,0.0
2512,TSLA,2018-08-01,Tesla Plans to Invest  5 billion in China in Move to Avoid Tariffs,Investing.com,0.167,0.833,0.0,-0.296
2513,TSLA,2018-08-01,Greenlight s bet against Tesla crashes fund s second quarter returns,Reuters,0.0,1.0,0.0,0.0
2514,TSLA,2018-08-01,Is Tesla s Speed Continuing To Decrease ,Estimize,0.0,1.0,0.0,0.0
2515,TSLA,2018-08-01,Musk s Apology to Analysts He Scorned Sends Tesla Stock Soaring,Bloomberg,0.0,0.882,0.118,0.0516
2516,TSLA,2018-08-02,Stocks   Dow Slumps on Fresh Trade Worries,Investing.com,0.277,0.495,0.228,-0.128
2517,TSLA,2018-08-02,Tesla s stock has become an  Elon sentiment gauge ,Business Insider,0.0,1.0,0.0,0.0
2518,TSLA,2018-08-02,Tesla shares surge as investors embrace cash comments  Musk apology,Reuters,0.0,0.551,0.449,0.5719
2519,TSLA,2018-08-02,Tesla shares spike  dealing short sellers a  1 7 billion loss,Reuters,0.219,0.571,0.21,-0.0258
2520,TSLA,2018-08-02,Weekly Comic  Tesla Soars After Musk Delivers A Great Performance,Investing.com,0.0,0.661,0.339,0.6249
2521,TSLA,2018-08-02,Stocks   Tesla Soars in Pre market  DuPont  Starbucks Gain  Red Robin Crashes,Investing.com,0.0,0.764,0.236,0.5267
2522,TSLA,2018-08-02,White House proposes weaker auto emissions rules  overriding California,Reuters,0.266,0.734,0.0,-0.4404
2523,TSLA,2018-08-02,iFOREX Daily Analysis   August 02 2018,iFOREX,0.0,1.0,0.0,0.0
2524,TSLA,2018-08-02,Top 5 Things To Know In The Market On Thursday,Investing.com,0.0,0.816,0.184,0.2023
2525,TSLA,2018-08-02,Why Tesla s Billion Dollar China Play Is Key to Its Survival,Bloomberg,0.0,0.806,0.194,0.34
2526,TSLA,2018-08-02,Musk Jolts Tesla Higher  Do You Believe ,Steve Miller,0.0,1.0,0.0,0.0
2527,TSLA,2018-08-03,Bezos throws cash  engineers at rocket program as space race accelerates,Reuters,0.0,1.0,0.0,0.0
2528,TSLA,2018-08-06,Tesla s Phony Quarterly Numbers,David I. Kranzler,0.0,1.0,0.0,0.0
2529,TSLA,2018-08-07,Tesla starts hiring for new  2 billion Shanghai plant,Reuters,0.0,1.0,0.0,0.0
2530,TSLA,2018-08-07,Stocks   Dean Foods  Weight Watchers Sink in Pre market  Office Depot  Bausch Rise,Investing.com,0.0,1.0,0.0,0.0
2531,TSLA,2018-08-07,Saudi sovereign fund builds 3 to 5 percent stake in Tesla  FT,Reuters,0.0,1.0,0.0,0.0
2532,TSLA,2018-08-07,Stocks   S P 500 Closes Shy of All Time Highs  Snap Rallies on Earnings Beat,Investing.com,0.143,0.857,0.0,-0.25
2533,TSLA,2018-08-07,Tesla s Elon Musk Tweets He May Take Company Private,Investing.com,0.0,1.0,0.0,0.0
2534,TSLA,2018-08-07,Saudi sovereign fund PIF has bought a below 5 percent stake in Tesla  source,Reuters,0.0,1.0,0.0,0.0
2535,TSLA,2018-08-07,Elon Musk says taking Tesla private is  best path   shares jump,Reuters,0.0,0.584,0.416,0.7506
2536,TSLA,2018-08-07,Asian Markets Mixed  U S  to Impose 25  Duties on More Chinese Goods,Investing.com,0.18,0.82,0.0,-0.296
2537,TSLA,2018-08-08,Opening Bell  Fresh U S  Tariffs Round Clouds Markets  Dollar Rebounds,Pinchas Cohen/Investing.com,0.0,0.777,0.223,0.3182
2538,TSLA,2018-08-08,Tesla Maybe Going Private And More Earnings,London Capital Group,0.0,1.0,0.0,0.0
2539,TSLA,2018-08-08,Asian Equities Mixed  China s July Exports Jump More Than Expected  ,Investing.com,0.0,1.0,0.0,0.0
2540,TSLA,2018-08-08,Inside Tesla s troubled New York solar factory,Reuters,0.333,0.667,0.0,-0.4588
2541,TSLA,2018-08-08,iFOREX Daily Analysis   August 08 2018,iFOREX,0.0,1.0,0.0,0.0
2542,TSLA,2018-08-08,Wall Street sees funding hurdle to Musk s plan to take Tesla private,Reuters,0.0,1.0,0.0,0.0
2543,TSLA,2018-08-08,Gloria All Red,Tim Knight,0.0,1.0,0.0,0.0
2544,TSLA,2018-08-08,Bull Markets  When It All Becomes Too Obvious,Jay Kaeppel,0.0,1.0,0.0,0.0
2545,TSLA,2018-08-08,Elon Musk Makes  82 Billion Gambit to Silence Tesla Critics,Bloomberg,0.196,0.804,0.0,-0.296
2546,TSLA,2018-08-08,Chart Of The Day  Trading Tesla s Wild Ride,Pinchas Cohen/Investing.com,0.0,1.0,0.0,0.0
2547,TSLA,2018-08-08,Tesla Board Weighs Musk s Go Private Gambit Doubted by the Market,Bloomberg,0.174,0.826,0.0,-0.2732
2548,TSLA,2018-08-08,Focus Of U S  Session On Bizarre Events Unfolding At Tesla,IG,0.223,0.777,0.0,-0.3182
2549,TSLA,2018-08-08,SEC examining Musk s tweets on taking Tesla private  WSJ,Reuters,0.0,1.0,0.0,0.0
2550,TSLA,2018-08-08,SEC said to be looking at Musk tweets,Seeking Alpha,0.0,1.0,0.0,0.0
2551,TSLA,2018-08-08,Elon Musk Talked With SoftBank About Tesla Investment in 2017,Bloomberg,0.0,1.0,0.0,0.0
2552,TSLA,2018-08-09,iFOREX Daily Analysis   August 09 2018,iFOREX,0.0,1.0,0.0,0.0
2553,TSLA,2018-08-09,Where s The Dow Jones Industrial Average Headed Next ,ETF Daily News,0.0,1.0,0.0,0.0
2554,TSLA,2018-08-09,Tesla and Wall Street  It s complicated,Seeking Alpha,0.0,1.0,0.0,0.0
2555,TSLA,2018-08-09,Musk s Tesla buyout plan could test Wall Street s nerves,Reuters,0.149,0.851,0.0,-0.1027
2556,TSLA,2018-08-09,Morgan Stanley positive on Monster Beverage,Seeking Alpha,0.0,0.581,0.419,0.5574
2557,TSLA,2018-08-09,Tesla shares fall 5 percent on Wall Street skepticism  SEC probe reports,Reuters,0.152,0.682,0.167,0.0516
2558,TSLA,2018-08-09,Is SpaceX the model for a private Tesla ,Reuters,0.0,1.0,0.0,0.0
2559,TSLA,2018-08-09,Exclusive  Tesla s board seeking more information on Musk s financing plan   sources,Reuters,0.0,0.87,0.13,0.128
2560,TSLA,2018-08-09,Musk Mystery Enters Day 3 as Pressure to Show the Money Mounts,Bloomberg,0.18,0.82,0.0,-0.296
2561,TSLA,2018-08-09,GM squeezes pounds and pennies to attack Ford s pickup profit machine,Reuters,0.207,0.6,0.193,-0.0516
2562,TSLA,2018-08-10,Top 5 Things That Moved Markets This Past Week,Investing.com,0.0,0.795,0.205,0.2023
2563,TSLA,2018-08-10,Lawsuits accuse Tesla s Musk of fraud over tweets  going private proposal,Reuters,0.474,0.526,0.0,-0.7351
2564,TSLA,2018-08-10,Asian Markets Edge Lower Amid Geopolitical Tensions Between U S   China ,Investing.com,0.412,0.588,0.0,-0.5994
2565,TSLA,2018-08-10,Tesla short sellers back in force as shares remain shaky,Reuters,0.157,0.661,0.182,0.0772
2566,TSLA,2018-08-10,NASDAQ Nears Records  Turkey s Contagion Risk Spreads,London Capital Group,0.505,0.495,0.0,-0.6249
2567,TSLA,2018-08-10,iFOREX Daily Analysis   August 10 2018,iFOREX,0.0,1.0,0.0,0.0
2568,TSLA,2018-08-10,Shareholder sues Tesla in fraud class action,Seeking Alpha,0.388,0.612,0.0,-0.5859
2569,TSLA,2018-08-10,Timeline  Main events in Tesla s history as a public company,Reuters,0.0,1.0,0.0,0.0
2570,TSLA,2018-08-10,Stocks   Tesla Volatile in Pre market  Dropbox  News Corp Sink  ExOne Plummets,Investing.com,0.0,1.0,0.0,0.0
2571,TSLA,2018-08-10,Tesla s  TSLA  Inviolate Trendline,Tim Knight,0.0,1.0,0.0,0.0
2572,TSLA,2018-08-10,The Yin And Yang Of US China Relationships,Marc Chandler,0.0,1.0,0.0,0.0
